streak_length,missed_days_last_7,checkin_hour_avg,engagement_freq,days_since_last,goal_age_days,label
30,5,19,1.0,5,124,0
55,1,8,0.5759270508703999,17,48,0
7,7,9,0.6581205770098556,7,164,0
13,2,2,0.9439912566179687,13,18,0
22,6,23,0.806040495517758,15,57,0
26,3,14,0.06654409462873698,0,76,0
54,4,13,0.7210237649598297,0,34,0
41,4,4,0.7285406006204196,13,35,0
62,6,20,0.09651119281489533,10,1,0
42,0,14,0.3908591936856131,12,148,0
24,7,19,0.5262441794272389,13,147,0
38,4,9,0.987486819080557,6,68,0
30,0,23,0.4601071552018201,6,146,0
22,5,9,0.6099930880695081,4,164,0
41,4,5,0.322206168741864,9,53,0
50,4,20,0.2516504233042271,12,100,0
26,7,8,0.9914372504857002,16,38,0
28,4,14,0.2752764636017596,8,120,0
34,1,9,1.0,0,39,0
12,6,4,0.08810530012416429,12,98,1
33,5,9,0.5403017363967902,9,49,0
38,0,23,0.20642287725891306,13,75,0
45,0,6,0.5334167392276286,4,70,0
24,2,11,0.20319281331040373,3,84,0
16,7,18,0.4638829736535566,16,27,1
36,3,6,1.0,3,153,0
44,4,1,0.4147952434655747,7,182,0
23,1,11,0.41776627402341343,4,139,0
35,7,7,1.0,3,30,0
27,2,1,0.22304306330719137,2,111,0
26,1,23,0.24840705044973668,10,92,0
9,6,10,1.0,9,55,0
58,4,19,0.13007619544584426,13,113,0
55,4,15,0.8607063848216248,11,114,0
12,2,20,0.9851966693056424,12,32,0
41,4,20,0.202624187067527,12,91,0
67,0,10,1.0,7,119,0
50,5,6,0.27248223262523186,4,63,0
0,6,15,0.6506283263099167,0,41,0
53,5,10,0.9089194348810848,11,149,0
56,0,20,0.7183899867264996,5,136,0
57,0,16,0.8699712041787112,13,22,0
49,0,13,0.6296508461389931,6,74,0
50,4,20,0.6523140481599989,3,131,0
52,5,8,0.42618354813888104,2,141,0
64,1,12,0.822239105929014,9,122,0
53,0,6,0.11074647579172257,2,68,0
43,0,5,0.2500479341567817,5,65,0
30,1,4,0.5994034729301668,12,44,0
55,4,9,0.4748593872419194,5,164,0
15,0,20,0.24162854019665944,13,143,0
29,4,7,0.4311026806414684,0,16,0
7,7,5,0.6115981381322622,7,68,0
13,5,8,0.858381736506219,9,38,0
8,4,22,0.37988600071172474,0,109,0
3,4,16,0.5836661822701071,0,58,0
22,0,21,0.5748530010696764,11,139,0
38,7,7,0.18783369106892456,14,37,0
21,4,6,0.23341369348973973,14,77,0
41,4,4,0.8985651378789334,2,46,0
50,6,2,0.2769979401407831,0,158,0
23,5,23,0.6023427867747795,14,55,0
23,2,15,0.3320357796666469,3,111,0
59,3,14,0.5050493406396404,8,8,0
14,0,10,0.864638890860062,2,41,0
5,2,15,0.9631602704577651,1,170,0
38,5,18,0.3422989923941499,7,111,0
35,3,11,0.3497832320787232,13,132,0
19,4,23,0.8171702393058473,5,131,0
40,5,6,0.7232661033875469,6,110,0
64,0,14,0.8028134250943609,11,28,0
36,4,4,0.5927862119019218,8,62,0
27,6,5,0.24259610419372363,9,47,0
12,5,9,0.870148773034509,6,182,0
53,0,19,0.15385796189759246,9,102,0
22,1,7,0.40316960321791506,6,79,0
37,4,5,0.2825756302864577,6,166,0
3,2,15,0.7818650411104391,3,109,0
58,2,21,0.12689520193385562,12,101,0
53,0,14,0.7057391221197369,3,163,0
26,5,10,0.12326541539492411,6,169,0
45,1,12,0.531806986362684,14,45,0
45,4,23,0.46163499015430304,7,92,0
35,3,17,0.8118288583267671,13,162,0
29,2,23,0.4263071277059313,11,73,0
50,0,10,0.9397592220814627,12,4,0
11,3,18,0.7917631955100378,7,41,0
24,2,23,0.7057268758297753,9,107,0
37,2,9,0.8239138268624265,0,48,0
6,7,14,0.2301982457487421,6,149,0
0,0,21,0.6916378741362995,0,91,0
49,4,16,0.41783733395641776,0,143,0
17,0,22,0.7861113560579458,12,37,0
38,6,7,0.8697124995997476,0,163,0
37,0,8,0.784204514391592,0,150,0
53,4,11,0.8284265926316631,3,33,0
31,1,6,0.5515611386433465,3,119,0
5,7,15,0.9156532446414096,5,64,0
52,7,10,0.8704682701099853,16,169,0
54,4,11,0.9932062726941155,15,115,0
68,1,20,0.7664056906380616,13,171,0
21,0,21,0.6942966954730826,2,96,0
21,0,23,0.1599831778192156,11,136,0
39,0,23,0.5423003769930121,7,107,0
38,7,8,0.8634875467017769,1,12,0
16,1,12,0.628272415009007,5,25,0
31,7,7,0.9200531093475639,2,49,0
5,7,15,0.5955039014740329,5,42,0
37,6,18,0.4902279580339831,11,95,0
35,5,10,0.2932791417507563,2,178,0
18,7,6,0.9607772761131054,10,49,0
50,5,2,0.7933154710965008,7,137,0
29,0,8,0.4346566446630843,3,77,0
23,0,11,0.18606841744122696,3,150,0
39,2,2,0.050476903966117384,12,165,0
44,3,13,0.3129415452951415,7,144,0
40,2,11,0.8750367754919852,5,55,0
40,1,9,0.7514284403938613,3,44,0
46,4,4,0.3837595626467406,4,176,0
4,5,8,0.44410283170789666,1,76,0
38,0,21,1.0,14,168,0
15,4,18,0.110798697087827,15,5,0
43,6,21,0.8965452434896316,12,56,0
45,3,7,0.40172259999585525,8,166,0
18,2,23,0.15726422145736302,13,81,0
11,4,7,0.0,9,98,0
42,2,20,0.5781226906825967,8,95,0
30,1,23,0.5668666062255063,5,84,0
27,4,7,0.5726316326725147,6,71,0
15,7,5,0.8608612922167096,7,58,0
31,1,9,0.29458205603416493,1,74,0
27,0,18,0.9751618143906591,7,158,0
47,2,18,0.1539591115916239,11,76,0
10,0,19,0.66066565115518,0,108,0
14,4,13,0.40024695544890365,11,14,0
36,4,6,1.0,8,154,0
38,5,6,0.9256727541792117,3,39,0
8,4,9,0.3611842896012809,1,48,0
49,7,18,0.2587099485765598,8,124,0
13,4,19,1.0,10,42,0
34,1,20,1.0,9,167,0
20,3,8,0.7632017962616114,10,107,0
4,5,12,0.6296260339315637,2,39,0
32,2,3,0.5792460506803515,2,104,0
13,0,20,0.05689779770170947,13,151,0
53,0,22,0.7885313287598325,4,145,0
45,3,9,0.4815843833169457,11,119,0
52,7,2,0.33055682568769756,3,167,0
34,4,23,1.0,1,106,0
12,1,17,0.8151140101945735,12,41,0
41,3,22,0.9522924598161524,7,132,0
15,5,21,0.782855366491818,3,93,0
29,3,15,0.28722979091546463,7,128,0
13,0,10,0.1773379133606307,5,148,0
32,1,15,0.6639241319055313,12,93,0
33,2,11,0.41511371355929383,2,121,0
38,2,22,0.41147471543743636,2,157,0
47,7,20,0.3237649537586806,8,111,0
8,1,17,0.3524471581048251,8,118,0
6,3,20,0.4889570190908131,6,146,0
32,0,18,0.6153216156261487,7,42,0
24,6,16,0.9266617618077669,0,151,0
7,1,4,0.5137968063924523,7,100,0
29,5,14,0.6035829339801941,11,30,0
32,0,4,0.9964391122500147,3,136,0
16,4,16,0.5289104909998272,16,107,0
15,3,12,0.7438395378625297,9,104,0
42,7,16,0.7698362337292363,10,107,0
42,4,6,0.4455064253157983,11,111,0
11,1,5,0.3821449319063175,2,95,0
44,4,6,0.8561044079217655,0,56,0
53,0,23,0.5745706020629626,7,111,0
38,4,10,0.514332029012431,12,123,0
17,0,15,0.8624910910455262,17,36,0
47,5,7,0.48704993756443676,0,166,0
22,4,9,0.12591541241361462,0,71,0
13,6,20,0.36187885923364604,3,10,0
11,2,14,0.9812402766793347,4,187,0
23,4,8,0.2208877924659447,5,104,0
48,0,1,0.08363961907850853,2,71,0
26,3,15,0.2152089442857357,7,108,0
9,0,12,1.0,9,12,0
46,7,9,0.8919071396585787,7,38,0
21,0,23,0.4138230410413236,10,102,0
4,5,14,0.27456325498450224,2,168,0
32,3,5,0.21886868177097185,3,78,0
53,0,20,0.2686821210954785,9,98,0
54,3,8,1.0,1,65,0
11,1,11,0.5366555056781737,11,186,0
53,2,4,1.0,0,82,0
64,2,6,0.41977868991272044,8,52,0
61,1,4,0.6732256317787995,0,153,0
55,0,17,0.46964091511167194,6,84,0
13,4,8,0.5531134167103631,11,78,0
46,4,8,0.7411448289321417,1,56,0
6,5,16,0.7766790699978656,6,52,0
58,2,7,1.0,2,31,0
26,5,15,0.1911230713969912,8,130,0
47,7,8,0.31122334056305956,11,45,0
0,5,10,0.7886480562196103,0,65,0
21,5,16,0.6006813862903531,10,59,0
22,0,21,1.0,2,95,0
47,1,1,0.16235491160358878,7,160,0
17,6,17,0.46060561546882617,11,40,0
22,0,19,0.61495253372323,12,112,0
34,3,21,1.0,9,171,0
27,0,17,0.2811867535292647,15,22,0
36,2,4,0.3225387520125457,13,128,0
11,6,2,0.2476027231121554,10,87,0
14,6,20,0.3027531928716809,14,98,1
25,3,23,0.2761129281804746,5,94,0
28,4,12,0.4575306885398891,1,167,0
60,2,22,0.9423308847989402,14,178,0
35,4,18,0.24045351473334597,0,80,0
25,3,13,0.22915493467125733,9,129,0
0,6,16,0.45140861487974393,0,45,0
13,0,23,0.8685617839363202,0,72,0
20,5,8,0.7949432667063325,12,90,0
9,2,20,0.21061907073666264,9,74,0
27,1,18,0.43569045162902653,0,160,0
27,1,21,0.9798031516182617,14,46,0
53,4,22,0.7559300304056858,12,150,0
46,0,18,0.861118363970909,16,154,0
22,0,23,0.9359039023489715,15,56,0
53,7,15,0.9388146676560298,9,116,0
11,5,6,0.378302524209045,11,84,0
2,2,17,0.7515552641853152,2,120,0
1,0,19,0.11912557324194555,1,99,0
13,7,8,1.0,8,38,0
26,1,23,0.12599960000454052,12,139,0
33,5,4,0.6238914742442958,8,84,0
25,0,18,0.9179142279134458,1,117,0
32,4,7,0.6432658748403391,8,36,0
15,4,10,0.970186613408142,10,24,0
58,1,6,0.9464258720390796,9,12,0
50,3,6,0.4338822406521201,1,146,0
2,1,15,1.0,2,105,0
9,0,20,0.45171284536920275,5,139,0
7,0,17,0.3092918829660056,7,123,0
58,0,21,0.09053689234068044,11,94,0
51,0,13,0.6841674072267502,6,154,0
15,1,4,0.4085959420096821,9,184,0
31,7,1,0.1583626536648367,8,149,0
55,4,11,0.9036401783354255,3,35,0
3,3,7,0.46559489621236316,0,56,0
21,7,18,0.9340745743132177,2,163,0
2,0,21,0.8549036674998073,0,93,0
26,1,9,0.6705813416116999,8,138,0
0,0,11,0.49732784451618367,0,67,0
28,5,4,0.6739496997586787,11,48,0
13,7,15,0.3739735950445403,7,173,0
40,0,12,0.5455406282723441,6,140,0
57,3,14,0.18944859001403305,12,32,0
44,7,13,0.725634607842381,5,18,0
29,2,12,0.2811067358590116,2,83,0
34,6,20,0.7985134517504582,10,143,0
36,5,7,0.2112060046197511,11,38,0
57,1,18,0.46826415575877633,7,136,0
4,7,13,0.793420821940395,4,53,0
41,3,18,1.0,4,111,0
15,1,18,0.8521379367407749,0,71,0
17,5,6,0.14820773676258708,6,172,0
8,0,16,0.03253248366349014,8,27,0
46,0,23,0.418760973265502,3,142,0
63,0,15,0.7394704902673118,8,126,0
51,6,11,0.11285881920692199,11,83,0
21,0,15,0.8190283899449933,11,51,0
25,1,14,0.6521773719219791,16,120,0
26,0,19,0.7771156056529809,1,75,0
16,7,18,0.5522879118682849,4,73,0
16,1,20,0.3514799728074498,4,127,0
7,4,16,0.6673647810566354,0,54,0
10,1,22,0.6460214603544379,10,159,0
28,5,23,0.4914198643365189,13,155,0
30,2,23,0.917139628267467,0,113,0
33,3,1,0.7411765808178112,11,36,0
51,7,11,0.9437660041593338,13,159,0
59,0,19,0.7586833069894584,3,135,0
13,0,23,0.3626849822592453,9,59,0
6,2,19,1.0,4,18,0
11,2,17,0.4534526266666069,10,93,0
3,0,19,0.7075576009876385,3,114,0
13,6,8,0.3842059422864132,2,86,0
38,1,18,0.9326532488606187,7,19,0
8,5,20,0.32335813507539024,0,25,0
51,2,9,0.5751007833933444,8,138,0
12,6,6,0.549932445290503,5,152,0
9,1,13,1.0,2,108,0
26,5,14,0.27023898089970566,6,114,0
14,2,15,0.34773763094200677,14,12,0
49,2,19,0.5848656436959747,5,32,0
49,3,6,0.8017737992395699,6,120,0
35,6,4,0.5288994690894308,5,87,0
25,4,19,0.9649765763278022,0,150,0
59,5,22,0.20368844398766525,8,1,0
6,7,13,0.5945161151705379,0,36,0
8,5,15,0.6916264970159555,8,59,0
11,4,16,0.4238395974474114,0,20,0
5,1,17,0.435757780646522,5,140,0
26,5,12,0.7693721303330693,8,125,0
49,7,16,0.6080376512436452,8,84,0
65,3,13,0.5716830087004018,6,1,0
37,6,16,0.20487523998513968,11,103,0
42,1,22,0.8346327844491914,15,168,0
4,2,18,0.5046426467271277,1,132,0
9,5,16,0.3187450408742308,1,18,0
38,1,3,0.290460093614637,0,86,0
46,0,6,0.4176799386204123,9,166,0
54,7,19,0.25671540249964697,17,114,0
42,5,19,0.6020691981148378,6,89,0
21,5,11,0.8437111746329147,5,167,0
34,3,16,0.5830168313065252,10,47,0
13,2,6,0.6308761979818709,12,25,0
37,4,13,0.8465161563737513,12,25,0
28,0,18,0.6456444331918639,9,28,0
59,6,22,0.11061708594170824,7,4,0
6,5,15,0.7296239270760934,6,35,0
52,3,5,0.8659662376791133,0,53,0
64,2,14,0.8658317220442974,12,49,0
61,2,17,0.7658424314881562,12,167,0
63,2,8,0.07584033523389627,8,103,0
29,6,14,0.6637018515541351,10,58,0
20,2,17,0.8090169563356407,12,41,0
16,5,5,0.9677249330178623,10,52,0
7,0,15,0.696229902125852,7,74,0
4,0,8,0.47263511652042917,0,17,0
59,0,18,0.7788587700418522,2,118,0
47,0,0,0.8903942558472075,4,130,0
14,5,11,0.9892564367551114,7,164,0
17,0,18,0.7683099439811051,17,36,0
43,7,5,0.2882355140332344,13,38,0
25,6,10,0.8182859573872427,7,59,0
37,6,12,0.349459057674549,1,15,0
19,0,23,0.6312239037257588,13,89,0
43,3,4,0.4383150039060313,5,118,0
19,7,13,0.6830743182730764,0,134,0
39,2,7,1.0,1,62,0
3,5,20,0.5624090143379263,1,18,0
29,2,23,0.8578490131218203,15,49,0
58,0,19,1.0,14,181,0
18,4,9,0.7531916976668745,10,30,0
53,3,11,0.7595742098075888,3,64,0
14,7,11,0.32451753071219136,7,75,0
49,5,17,0.3801592300905147,12,104,0
28,6,10,0.7693914630502292,6,112,0
44,1,17,0.19106689846089847,8,144,0
27,2,21,0.5764281426674336,8,26,0
56,2,6,0.4037620787034173,12,122,0
26,1,21,0.36135611253608063,8,107,0
5,0,16,0.3574652488676819,5,120,0
15,0,5,1.0,14,112,0
38,3,2,0.06810523475336461,0,73,0
10,3,21,1.0,1,145,0
29,6,7,0.7970257206187644,5,65,0
13,3,7,0.5841139397472338,7,173,0
50,5,2,0.27076536970152015,2,155,0
15,1,10,0.0,6,105,0
20,5,19,0.5057924854026286,11,107,0
11,1,5,0.6293778542640982,9,127,0
37,7,23,0.17358382225177127,0,66,0
53,0,18,0.7699703910435424,11,33,0
12,0,5,0.3742315985278887,3,171,0
20,0,23,0.6993215726438117,10,43,0
9,3,21,0.5646717970394607,6,126,0
41,0,8,1.0,7,107,0
57,0,15,0.5370239935806569,4,156,0
41,2,7,0.6070538478765098,1,100,0
50,3,8,0.5387378385272672,0,161,0
47,7,8,0.6052207587040845,0,158,0
4,1,16,0.6404223271654635,4,91,0
28,7,16,0.5381062477756816,0,120,0
50,2,17,0.3400946040231869,7,126,0
15,7,5,1.0,13,45,0
18,3,18,0.7646695960406846,0,144,0
41,7,14,0.7617581392884258,3,59,0
26,0,18,0.7633810012882996,7,119,0
50,4,7,0.9618918936656716,7,58,0
16,2,14,0.4368319300772897,16,70,0
16,1,5,0.4386513007519196,3,73,0
14,6,18,0.30123180867852006,14,105,1
54,0,19,0.6417430321843894,5,138,0
45,6,7,1.0,0,57,0
17,0,17,0.29668749735982647,17,137,0
20,1,19,0.6258691621757794,1,126,0
12,7,23,0.10751314651665192,8,64,0
35,7,8,0.9848465795262495,0,154,0
41,4,5,0.9755309615067994,8,148,0
38,0,22,0.9097827454170626,9,168,0
48,3,23,0.47751522125094636,9,94,0
35,7,4,0.8310631940702388,6,118,0
4,0,18,0.8951168399466096,0,21,0
40,1,2,0.6733123624502882,3,139,0
33,1,13,0.25417830152135595,1,145,0
38,6,5,0.871764789459446,10,34,0
57,2,21,0.2999274005069352,17,94,0
54,5,21,1.0,10,175,0
3,6,19,0.1798246939878035,3,49,0
12,5,2,0.1719731586098123,12,81,0
32,3,8,0.946739617805468,1,187,0
38,3,6,0.46878900122896394,2,115,0
20,2,15,0.9901443264088355,0,43,0
19,3,21,0.1442126353308162,16,2,0
25,2,19,0.5907520339163577,1,71,0
16,0,5,0.2114774097023748,5,166,0
34,7,7,0.9747431465968802,1,47,0
5,6,12,0.6757493288599626,5,59,0
51,3,21,0.8101471669595274,1,137,0
10,2,19,0.46805834105997834,10,121,0
34,0,15,0.5230609886805886,8,140,0
14,3,4,0.7977364547700737,7,49,0
35,7,9,0.7118844924710775,1,28,0
13,2,20,0.4439283554108077,1,131,0
14,5,16,0.6983579700251272,8,157,0
28,5,16,0.5285065157427375,2,182,0
43,5,10,0.7225591835085619,8,20,0
25,2,18,0.46900539170844924,13,16,0
56,0,2,0.8775927042910086,0,131,0
18,7,15,0.5963691184173807,14,25,0
27,1,19,0.8649005225540497,4,116,0
26,1,20,0.851283365802944,3,128,0
36,2,7,0.7454633215796889,3,54,0
6,1,9,0.5882308683768012,6,137,0
15,2,12,0.3769777319145186,15,8,0
31,6,5,0.20366665130824835,6,62,0
48,0,19,0.37240221920354094,5,70,0
60,3,15,0.6721312091792198,5,86,0
33,7,17,0.7953053254776127,7,20,0
47,3,18,0.11260884305546741,16,55,0
53,7,6,0.6586184684068009,2,151,0
23,1,7,0.3728009561437071,5,126,0
53,6,2,0.15001439821231471,2,167,0
45,7,7,0.8479024774604067,3,33,0
12,2,7,0.8174543644583405,11,112,0
33,3,12,0.2656980638491411,0,33,0
27,7,22,0.528877472613326,9,29,0
34,2,19,0.49854694479845224,5,96,0
34,5,4,0.24484221632400865,9,47,0
26,3,9,0.5041650690944582,4,73,0
3,7,5,0.022312353121422254,3,53,1
14,0,9,0.6079005352915092,9,168,0
1,4,14,0.6704239172133188,1,139,0
40,4,20,0.8211768460007502,6,49,0
25,2,6,0.6641784398420976,9,64,0
66,3,12,0.7082349682237421,7,140,0
19,7,4,0.07618800960410542,11,87,0
17,1,14,0.6830984741559584,0,51,0
7,7,15,0.7899293658999318,2,44,0
22,0,11,0.6957106903465862,11,38,0
53,0,10,0.6158925878503541,7,73,0
24,0,15,0.7030673675580119,12,50,0
42,4,6,0.4331752671278386,9,132,0
33,4,3,0.06631101653144489,13,49,0
11,1,16,0.7494457975514536,5,132,0
66,2,8,0.7266014080386384,3,166,0
59,0,8,0.7289804270523316,0,36,0
58,0,22,0.3335142454829516,9,94,0
25,0,13,0.15898040274776556,2,92,0
34,5,21,0.9199538861558979,11,193,0
31,5,19,0.9428819867943135,10,71,0
54,5,12,0.9251345616837906,11,149,0
41,2,5,0.6095705418599483,4,102,0
5,1,20,0.48703077843542425,4,124,0
35,3,5,0.6430953252144138,10,40,0
0,3,18,0.732086499879538,0,56,0
26,1,15,0.7784230840800774,12,25,0
28,5,8,0.5218923170069404,3,19,0
25,2,8,0.46736476494749607,7,164,0
40,0,11,0.8281657677776837,8,111,0
35,7,4,0.6872435433443064,6,73,0
45,0,5,0.17391387944663758,6,132,0
43,4,5,0.25941331927272737,5,71,0
44,4,6,1.0,8,142,0
7,1,8,0.21241493165021955,7,168,0
13,4,15,0.32122262899006415,12,6,0
28,7,18,0.5781496126913239,13,28,0
11,0,14,0.3878954462259254,0,40,0
0,0,20,0.5669035694102225,0,97,0
40,5,10,0.6918309145115266,10,14,0
19,0,9,0.43609112060893507,6,182,0
29,2,22,0.4198933299292432,12,77,0
14,5,10,0.8268045346487272,4,171,0
19,0,20,0.8559571356677287,1,12,0
4,5,15,0.09042918588463975,4,158,0
28,7,5,0.8269146219061309,3,9,0
8,6,6,0.04507282395787947,0,57,0
41,7,12,0.9190173837679838,6,110,0
5,4,6,0.12853281403942077,5,101,0
10,7,5,1.0,10,39,0
26,6,21,0.3409288915704443,7,62,0
58,0,8,0.8714303822574891,12,118,0
56,3,10,0.5519849705340019,13,40,0
56,0,13,0.8370124546325701,8,134,0
55,4,11,0.4832066939505176,9,74,0
36,0,21,0.2588765988554761,6,139,0
15,6,22,0.753087391509986,15,82,0
36,4,4,0.26824906375357094,14,52,0
25,5,18,0.9050991911648841,3,144,0
41,6,18,0.7818087929224609,14,156,0
31,2,19,0.8576249569627584,15,42,0
38,2,4,0.7031743311549269,14,34,0
48,0,9,0.7980922180547356,11,1,0
43,7,5,0.45674163720793237,1,3,0
5,5,9,0.41955537051412617,4,74,0
36,5,5,0.9776588172667497,0,128,0
22,4,21,0.9063705892674666,14,31,0
34,1,15,0.7879545738074187,12,39,0
64,3,11,0.4414311125572552,6,155,0
30,6,9,0.8704079272067918,2,32,0
26,5,18,1.0,2,155,0
40,2,5,0.5441448985314458,2,116,0
41,0,8,0.9396036350343883,3,99,0
24,6,12,0.5749945567169182,2,128,0
14,1,3,0.8644727131644799,11,97,0
17,1,23,0.8988329546258277,3,131,0
27,1,4,0.7307053540861069,11,35,0
59,2,9,0.9784469743141152,14,1,0
18,1,20,0.2155389322461529,7,40,0
47,4,18,0.662391308699346,6,150,0
42,5,3,0.7753567619347438,0,145,0
25,0,2,0.4321294013899669,13,42,0
5,6,9,0.9935424064470681,5,160,0
17,3,11,0.29735286441719605,17,7,0
57,7,23,1.0,7,191,0
19,0,21,0.8370719999120727,16,27,0
36,4,21,0.7769390178990708,14,152,0
16,0,13,1.0,16,12,0
9,2,8,0.0,9,76,0
72,4,8,0.5474293497008991,3,148,0
60,0,23,0.9205226617389501,2,140,0
54,6,16,0.8536678953316784,3,22,0
64,5,13,0.2115756469464817,14,98,0
18,4,16,0.5095527444568161,13,48,0
58,0,12,0.725521197933692,8,139,0
18,6,11,0.3142382463095069,3,162,0
38,2,21,1.0,11,113,0
48,4,3,0.32565289665063046,9,31,0
65,7,13,0.2867780494810954,16,80,0
57,1,8,0.08679802985439003,13,119,0
40,0,12,0.6748182986948693,3,158,0
17,5,8,0.6916746617943722,17,127,0
59,4,15,0.28551226684263253,12,43,0
8,6,8,0.5004879333393135,8,170,0
6,6,13,0.9420163522103202,6,41,0
14,0,14,1.0,12,30,0
37,3,18,0.6801930699014803,18,24,0
17,2,8,0.028872817635118134,9,75,0
30,7,6,0.18452692900611734,0,25,0
28,6,21,0.3835525284405408,8,21,0
4,0,20,0.27851262058383464,4,5,0
49,0,10,1.0,5,95,0
55,0,14,1.0,13,24,0
6,5,19,0.5997986387462829,6,141,0
18,7,19,0.8724724573211998,17,72,0
9,5,16,0.8078775183531106,3,58,0
44,2,7,0.9111320049945456,2,69,0
17,5,7,0.8070505953327206,10,110,0
9,5,7,0.4514211888273344,5,71,0
5,5,10,0.2410501564466857,5,150,0
28,5,5,0.20724642815542715,1,36,0
24,5,2,0.16943846937753745,14,39,0
61,4,10,0.9864022428501458,3,63,0
45,0,18,0.8477973328794546,13,159,0
38,5,11,0.18795522752201627,3,97,0
12,6,9,0.46322198496394634,8,78,0
54,0,13,0.7693424078531901,6,158,0
8,4,22,0.3165164400041345,3,61,0
23,4,6,0.30539706249352544,5,44,0
32,5,7,0.12809516541516186,14,56,0
17,3,21,0.6777395829057794,13,62,0
17,0,11,0.6444159660835723,10,172,0
55,4,17,0.6107083091029197,5,81,0
11,0,11,0.8154550454474664,3,8,0
24,4,20,0.35520014284969575,13,76,0
49,0,15,0.5602920615841903,6,144,0
40,3,20,0.9878824319690441,11,167,0
36,1,23,0.5581064898976671,2,136,0
28,6,10,0.8503098527857252,4,51,0
18,7,7,0.8239946782136327,4,50,0
16,7,17,0.23084779082033025,9,91,0
56,3,13,0.7322689168966178,7,133,0
32,2,4,0.19704547004090867,11,47,0
56,1,7,0.3862603237672882,9,59,0
24,5,4,0.9073718993025071,3,135,0
1,0,20,0.5352313339605729,1,99,0
20,4,4,0.7637058960213708,12,108,0
23,3,18,0.8556002822858013,9,53,0
18,0,17,0.8276303575683239,9,38,0
23,7,21,0.3703942318037522,14,176,0
23,6,15,0.3673692763553125,1,86,0
38,5,11,0.1440551304402173,1,30,0
36,0,5,0.8580567620290027,5,148,0
6,0,11,0.4246489194791852,2,43,0
14,5,10,0.3731060349854872,9,51,0
9,2,20,0.9538680096716713,2,23,0
19,3,19,0.7803656711642035,12,57,0
28,1,19,0.6220794211810696,12,94,0
9,7,7,0.6741879997565606,7,66,0
40,1,23,0.5389764459129148,10,109,0
48,4,19,0.7539213426961102,0,145,0
26,3,12,0.2948629369361055,4,150,0
7,6,15,0.874657357723405,7,58,0
48,4,11,0.9006525995544292,10,142,0
29,0,17,1.0,2,151,0
15,4,11,0.49321944345694113,12,112,0
43,6,5,0.7410301239118124,0,50,0
3,1,7,0.6678205171025664,3,1,0
9,2,16,0.3902240949894979,4,136,0
51,4,19,0.4204303394960181,5,146,0
35,2,4,0.06527654477370702,1,61,0
18,5,21,0.46323524468117167,10,33,0
33,3,7,0.31438740227122886,11,40,0
54,1,10,0.8306135115093127,15,13,0
7,7,23,0.013690887835081517,4,70,0
33,1,11,0.7830772173393199,7,174,0
31,6,12,0.09689769583780958,0,38,0
58,7,22,0.0,7,36,0
42,4,15,0.6639835153014986,8,12,0
67,5,19,0.07503323544898319,5,31,0
6,1,18,0.33651092947601957,6,139,0
15,0,12,0.7155406355326367,0,16,0
43,6,13,0.9909886445999065,13,144,0
13,1,6,0.9724382630009103,10,101,0
11,7,5,0.7603481164771769,11,70,0
29,3,16,1.0,8,153,0
48,2,7,0.36053499202814343,5,133,0
29,7,1,1.0,5,136,0
13,4,6,0.7945398775250032,13,8,0
37,2,8,0.9250367303174658,1,41,0
22,1,15,0.3863365664445112,1,61,0
36,3,5,0.32644561498806857,12,132,0
12,1,10,0.016189549153632826,2,141,0
26,0,20,0.8201357521541146,12,31,0
37,1,20,0.36525134250324104,4,153,0
50,6,15,0.4972473926344073,9,91,0
24,5,16,0.9240640627588494,3,117,0
59,0,9,0.6335527133687509,6,153,0
48,3,21,0.4369692761020838,7,90,0
46,1,6,0.1097393586144044,7,161,0
52,7,17,0.4821891991706844,3,8,0
6,1,5,0.5785266947341472,6,5,0
12,2,18,0.3702932214308335,0,1,0
39,4,20,0.24043955140383444,12,100,0
35,0,8,0.9096504439765911,2,134,0
21,1,20,0.7150702770045431,11,100,0
20,0,23,0.5089271690459902,9,71,0
18,0,16,0.6710415441381684,12,105,0
37,4,6,0.16486767124984203,4,85,0
12,0,8,0.9598090448866211,12,99,0
59,3,14,0.14966553732832283,13,74,0
29,5,15,0.569081449714957,3,118,0
6,7,6,0.8062123502224248,6,39,0
60,0,20,0.3983538954278608,8,102,0
54,2,12,0.5992544264947526,15,34,0
35,4,23,0.8759811661768374,7,190,0
24,2,20,1.0,7,150,0
50,2,19,0.8147840804814193,2,155,0
6,0,14,0.4506644123782862,6,106,0
10,7,5,0.595996477734513,6,171,0
39,0,13,0.8359912798076397,6,41,0
13,4,19,0.02301158669695136,10,1,0
52,1,15,1.0,12,165,0
24,7,17,0.633441708164713,12,14,0
52,7,5,0.5910682689119673,2,19,0
59,6,14,0.9218547084101836,10,114,0
36,3,5,0.21437387562107918,10,125,0
56,0,8,1.0,2,61,0
21,0,23,0.6595327830227153,11,37,0
2,6,5,0.16764162528071275,2,54,0
41,7,1,0.0,12,44,0
20,5,20,0.9015956327198023,17,85,0
63,7,20,0.23041205268687248,4,12,0
